127.0.0.1 - - [11/Jun/2023:13:50:40 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [11/Jun/2023:16:39:13 +0800] "GET /atcrowdfunding02-admin-webui/css/font-awesome.min.css HTTP/1.1" 200 21963
0:0:0:0:0:0:0:1 - - [11/Jun/2023:16:39:14 +0800] "GET /atcrowdfunding02-admin-webui/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [11/Jun/2023:16:39:15 +0800] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:35:02 +0800] "GET /atcrowdfunding02-admin-webui/admin/to/main/page.html HTTP/1.1" 200 1950
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:35:02 +0800] "GET /atcrowdfunding02-admin-webui/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:35:03 +0800] "GET /atcrowdfunding02-admin-webui/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:35:03 +0800] "GET /atcrowdfunding02-admin-webui/css/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:35:03 +0800] "GET /atcrowdfunding02-admin-webui/jquery/jquery-2.1.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:35:03 +0800] "GET /atcrowdfunding02-admin-webui/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:35:03 +0800] "GET /atcrowdfunding02-admin-webui/bootstrap/fonts/glyphicons-halflings-regular.eot? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:35:09 +0800] "POST /atcrowdfunding02-admin-webui/admin/do/login.html HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:35:09 +0800] "GET /atcrowdfunding02-admin-webui/admin/to/main/page.html HTTP/1.1" 200 6914
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:35:10 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1686476110050 HTTP/1.1" 404 1011
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:35:13 +0800] "GET /atcrowdfunding02-admin-webui/role/to/page.html HTTP/1.1" 200 15900
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:35:13 +0800] "GET /atcrowdfunding02-admin-webui/css/pagination.css HTTP/1.1" 200 467
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:35:13 +0800] "GET /atcrowdfunding02-admin-webui/jquery/jquery.pagination.js HTTP/1.1" 200 5061
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:35:13 +0800] "GET /atcrowdfunding02-admin-webui/crowd/my-role.js HTTP/1.1" 200 4811
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:35:15 +0800] "POST /atcrowdfunding02-admin-webui/role/get/page/info.json HTTP/1.1" 200 454
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:35:15 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1686476113753 HTTP/1.1" 404 1011
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:36:07 +0800] "GET /atcrowdfunding02-admin-webui/role/to/page.html HTTP/1.1" 200 16751
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:36:08 +0800] "GET /atcrowdfunding02-admin-webui/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:36:08 +0800] "GET /atcrowdfunding02-admin-webui/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:36:08 +0800] "GET /atcrowdfunding02-admin-webui/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:36:08 +0800] "GET /atcrowdfunding02-admin-webui/jquery/jquery-2.1.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:36:08 +0800] "GET /atcrowdfunding02-admin-webui/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:36:08 +0800] "GET /atcrowdfunding02-admin-webui/script/docs.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:36:08 +0800] "GET /atcrowdfunding02-admin-webui/layer/layer.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:36:08 +0800] "GET /atcrowdfunding02-admin-webui/layer/theme/default/layer.css?v=3.1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:36:08 +0800] "GET /atcrowdfunding02-admin-webui/css/pagination.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:36:08 +0800] "GET /atcrowdfunding02-admin-webui/jquery/jquery.pagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:36:08 +0800] "GET /atcrowdfunding02-admin-webui/crowd/my-role.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:36:08 +0800] "GET /atcrowdfunding02-admin-webui/bootstrap/fonts/glyphicons-halflings-regular.eot? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:36:08 +0800] "POST /atcrowdfunding02-admin-webui/role/get/page/info.json HTTP/1.1" 200 454
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:36:08 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1686476168111 HTTP/1.1" 404 1011
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:36:12 +0800] "POST /atcrowdfunding02-admin-webui/role/update.json HTTP/1.1" 200 58
0:0:0:0:0:0:0:1 - - [11/Jun/2023:17:36:12 +0800] "POST /atcrowdfunding02-admin-webui/role/get/page/info.json HTTP/1.1" 200 456
